created_at,like_count,quote_count,reply_count,retweet_count,compound,comp_score
2020-06-23,8.6,0.0,3.0,1.8,0.05788,0.2
2020-06-24,47.8125,0.9375,7.125,104.6875,0.260975,0.875
2020-06-25,30.181818181818183,0.45454545454545453,8.5,6.409090909090909,0.14882727272727272,0.9090909090909091
2020-06-26,71.86666666666666,1.2666666666666666,20.933333333333334,10.0,0.11410666666666666,0.8666666666666667
2020-06-27,137.91666666666666,5.5,134.5,28.333333333333332,0.28231666666666666,0.8333333333333334
2020-06-28,66.2,3.9,22.2,14.2,0.27636000000000005,1.0
2020-06-29,37.733333333333334,1.0666666666666667,5.0,197.86666666666667,0.1539333333333333,0.7333333333333333
2020-06-30,65.55555555555556,0.4444444444444444,23.555555555555557,11.444444444444445,0.0814,0.5555555555555556
2020-07-01,84.78571428571429,3.7142857142857144,37.214285714285715,57.42857142857143,0.09113571428571429,0.7142857142857143
2020-07-02,53.0,2.2142857142857144,19.142857142857142,57.714285714285715,0.20513571428571428,0.8571428571428571
2020-07-03,96.3913043478261,3.347826086956522,35.391304347826086,71.95652173913044,0.04526521739130435,0.7391304347826086
2020-07-04,244.0,15.375,262.5,60.75,0.394125,1.0
2020-07-05,61.166666666666664,1.1666666666666667,22.0,13.5,0.23313333333333333,0.6666666666666666
2020-07-06,216.0,17.75,205.0,163.5,0.399225,1.0
2020-07-07,77.92307692307692,2.6923076923076925,18.846153846153847,65.07692307692308,0.35993846153846154,1.0
2020-07-08,54.27777777777778,1.5555555555555556,12.0,7.388888888888889,0.1911,0.6666666666666666
2020-07-09,130.35714285714286,4.357142857142857,57.57142857142857,39.07142857142857,0.2388857142857143,0.8571428571428571
2020-07-10,41.57142857142857,0.6428571428571429,12.142857142857142,7.357142857142857,0.1977,1.0
2020-07-11,94.16666666666667,3.6666666666666665,18.5,64.83333333333333,0.23634999999999998,1.0
2020-07-12,107.0,3.0,21.333333333333332,40.666666666666664,0.218,0.3333333333333333
2020-07-13,180.71428571428572,4.0,29.857142857142858,42.57142857142857,0.2635,1.0
2020-07-14,56.77777777777778,1.3333333333333333,5.555555555555555,194.55555555555554,0.29585555555555554,1.0
2020-07-15,64.86666666666666,2.466666666666667,10.733333333333333,23.333333333333332,0.21390666666666666,0.8666666666666667
2020-07-16,125.55555555555556,2.3333333333333335,31.77777777777778,22.77777777777778,0.22924444444444447,0.7777777777777778
2020-07-17,68.33333333333333,1.9333333333333333,48.266666666666666,13.0,0.08654,0.8666666666666667
2020-07-18,101.57142857142857,2.142857142857143,34.142857142857146,19.142857142857142,0.15017142857142857,0.7142857142857143
2020-07-19,90.46666666666667,2.2,24.8,25.4,0.19482,1.0
2020-07-20,635.5,122.16666666666667,230.5,1051.25,0.2608833333333333,1.0
2020-07-21,70.16666666666667,1.4166666666666667,7.916666666666667,21.416666666666668,0.23725,0.8333333333333334
2020-07-22,177.46153846153845,10.76923076923077,78.84615384615384,1054.4615384615386,0.2321692307692308,1.0
2020-07-23,245.22222222222223,5.0,37.833333333333336,55.611111111111114,0.18574444444444443,1.0
2020-07-24,120.75,1.25,16.25,30.5,0.22605,1.0
2020-07-25,500.0,5.666666666666667,100.66666666666667,106.33333333333333,0.41933333333333334,1.0
2020-07-26,242.0,7.0,44.666666666666664,64.0,-0.023366666666666664,0.3333333333333333
2020-07-27,130.46153846153845,7.230769230769231,32.69230769230769,64.46153846153847,0.08846153846153845,1.0
2020-07-28,218.66666666666666,7.166666666666667,65.0,74.66666666666667,0.041666666666666664,1.0
2020-07-29,165.69230769230768,2.769230769230769,41.84615384615385,35.38461538461539,0.1838846153846154,0.8461538461538461
2020-07-30,118.625,2.625,34.583333333333336,22.208333333333332,0.18285833333333334,0.9166666666666666
2020-07-31,131.75,1.25,12.75,1407.5,0.22692500000000002,1.0
2020-08-01,644.0,54.6,265.0,354.8,0.49607999999999997,1.0
2020-08-02,368.5,12.5,228.0,62.0,0.20095,1.0
2020-08-03,123.44444444444444,3.888888888888889,61.22222222222222,25.0,0.17866666666666667,1.0
2020-08-04,191.88888888888889,4.888888888888889,32.888888888888886,96.44444444444444,0.0,1.0
2020-08-05,57.6,0.68,19.0,25.28,0.30203199999999997,0.84
2020-08-06,107.95,3.45,18.75,53.5,0.21077500000000002,0.9
2020-08-07,131.25,5.75,26.25,48.25,0.130275,0.8333333333333334
2020-08-08,321.875,23.375,431.125,116.5,0.063825,1.0
2020-08-09,93.42857142857143,2.0,41.857142857142854,109.14285714285714,0.23368571428571427,1.0
2020-08-10,46.73076923076923,0.6923076923076923,10.153846153846153,25.192307692307693,0.19741153846153844,1.0
2020-08-11,77.76470588235294,1.7647058823529411,10.764705882352942,21.41176470588235,0.1619,1.0
2020-08-12,75.0,3.125,10.125,11.25,0.06775,0.75
2020-08-13,119.55555555555556,2.5555555555555554,27.666666666666668,17.666666666666668,0.0870888888888889,1.0
2020-08-14,51.53846153846154,0.6153846153846154,6.6923076923076925,681.3846153846154,0.16440769230769228,0.6923076923076923
2020-08-15,175.75,4.875,77.25,39.25,0.2295,1.0
2020-08-16,100.0,2.4285714285714284,31.285714285714285,21.0,0.0682857142857143,0.42857142857142855
2020-08-17,127.0,1.3888888888888888,26.444444444444443,108.05555555555556,0.31395555555555554,0.8888888888888888
2020-08-18,128.66666666666666,1.0,13.333333333333334,27.0,0.3945666666666667,1.0
2020-08-19,554.3,65.1,210.4,613.8,0.16926,1.0
2020-08-20,288.42857142857144,13.857142857142858,61.0,118.14285714285714,0.17522857142857143,1.0
2020-08-21,361.8888888888889,25.666666666666668,145.55555555555554,311.55555555555554,0.22845555555555552,1.0
2020-08-22,271.6666666666667,9.5,170.33333333333334,61.833333333333336,0.08209999999999999,1.0
2020-08-23,273.3333333333333,9.0,60.666666666666664,55.0,0.1589,1.0
2020-08-24,155.1764705882353,7.0588235294117645,78.17647058823529,53.88235294117647,0.043376470588235294,0.5294117647058824
2020-08-25,183.0,5.142857142857143,37.0,49.42857142857143,-0.08647142857142856,0.42857142857142855
2020-08-26,268.6470588235294,9.176470588235293,111.88235294117646,73.05882352941177,0.19550588235294117,1.0
2020-08-27,164.82608695652175,5.3478260869565215,60.34782608695652,59.91304347826087,0.25072608695652177,0.7391304347826086
2020-08-28,182.8,1.9333333333333333,20.666666666666668,20.333333333333332,0.12443333333333334,0.8666666666666667
2020-08-29,250.2,5.4,84.0,72.6,-0.10432000000000001,0.2
2020-08-30,334.3333333333333,9.0,207.0,94.66666666666667,0.0,1.0
2020-08-31,162.66666666666666,4.833333333333333,26.0,121.16666666666667,0.29688333333333333,1.0
2020-09-01,181.11111111111111,1.8888888888888888,19.77777777777778,71.66666666666667,0.31925555555555557,0.7777777777777778
2020-09-02,172.8,1.4,19.6,458.2,0.08244,0.2
2020-09-03,144.0,2.0714285714285716,39.42857142857143,31.357142857142858,0.3261928571428571,1.0
2020-09-04,922.0909090909091,160.36363636363637,617.7272727272727,933.7272727272727,0.18952727272727274,0.8181818181818182
2020-09-05,234.85714285714286,6.714285714285714,33.42857142857143,72.28571428571429,0.003171428571428571,0.7142857142857143
2020-09-06,350.0,8.25,233.25,64.25,0.18869999999999998,1.0
2020-09-07,286.5833333333333,6.5,87.5,80.33333333333333,0.4885916666666667,1.0
2020-09-08,450.75,40.75,214.375,319.6875,0.221671875,0.8125
2020-09-09,192.42857142857142,3.2857142857142856,30.428571428571427,43.42857142857143,0.4280857142857143,1.0
2020-09-10,379.42857142857144,29.142857142857142,138.14285714285714,849.7142857142857,0.3539,1.0
2020-09-11,284.8333333333333,4.666666666666667,58.333333333333336,79.16666666666667,0.3264666666666667,0.6666666666666666
2020-09-12,370.5,7.75,167.75,103.25,0.085,1.0
2020-09-13,90.8,1.0,21.5,28.6,0.07615000000000001,1.0
2020-09-14,330.57142857142856,8.285714285714286,68.71428571428571,94.57142857142857,0.3814714285714286,1.0
2020-09-15,160.14285714285714,3.0,32.714285714285715,58.857142857142854,0.3246714285714286,1.0
2020-09-16,117.66666666666667,0.8888888888888888,21.444444444444443,23.22222222222222,0.29387777777777774,1.0
2020-09-17,277.22222222222223,6.111111111111111,68.11111111111111,473.44444444444446,0.3774333333333334,1.0
2020-09-18,2606.5,368.75,3564.0,2633.0,0.22125,1.0
2020-09-19,319.3333333333333,3.3333333333333335,49.333333333333336,97.0,0.11686666666666667,1.0
2020-09-20,1022.0,39.5,758.5,388.0,0.36345,1.0
2020-09-21,256.875,2.75,66.125,56.375,0.243125,1.0
2020-09-22,1072.5555555555557,322.22222222222223,508.8888888888889,732.8888888888889,0.23702222222222222,1.0
2020-09-23,179.45454545454547,7.818181818181818,89.36363636363636,95.9090909090909,0.0944,1.0
2020-09-24,306.0,7.166666666666667,71.83333333333333,54.166666666666664,0.2722333333333333,0.6666666666666666
2020-09-25,309.0,3.1666666666666665,55.0,50.833333333333336,0.15535000000000002,1.0
2020-09-26,358.0,6.5,46.0,77.5,0.1806,1.0
2020-09-27,706.0,39.4,854.8,201.8,0.10697999999999999,1.0
2020-09-28,141.55555555555554,1.4444444444444444,35.666666666666664,29.0,0.06417777777777778,0.5555555555555556
2020-09-29,387.2857142857143,15.0,178.28571428571428,96.85714285714286,0.17947142857142856,0.7142857142857143
2020-09-30,487.25,19.75,271.625,146.125,0.194875,0.75
2020-10-01,241.0,3.5,46.0,49.25,0.078925,0.5
2020-10-02,1463.5,143.75,1658.0,1284.0,0.18582500000000002,0.5
2020-10-03,2672.5,528.1666666666666,3836.6666666666665,2658.8333333333335,0.25735,0.6666666666666666
2020-10-04,652.25,21.0,168.75,218.0,0.085,0.5
2020-10-05,1444.125,167.125,1571.375,1182.875,0.43908749999999996,1.0
2020-10-06,1987.3333333333333,234.33333333333334,1259.0,4810.666666666667,0.8243333333333333,1.0
2020-10-07,438.3333333333333,7.666666666666667,161.66666666666666,116.33333333333333,0.18023333333333333,0.6666666666666666
2020-10-08,523.75,9.375,145.25,459.0,0.151275,1.0
2020-10-09,1221.1666666666667,137.0,1096.1666666666667,1731.8333333333333,0.4568833333333333,1.0
2020-10-10,526.0,14.666666666666666,298.0,171.33333333333334,0.24080000000000001,1.0
2020-10-11,758.5,30.0,226.0,220.5,0.31195,1.0
2020-10-12,627.6,19.8,276.0,201.2,0.0,1.0
2020-10-13,1819.1666666666667,198.33333333333334,1479.0,1418.3333333333333,0.4967,1.0
2020-10-14,455.0,4.333333333333333,71.0,99.66666666666667,-0.07543333333333334,0.3333333333333333
2020-10-15,385.0,9.714285714285714,190.0,913.0,0.4019,1.0
2020-10-16,683.4285714285714,32.285714285714285,419.85714285714283,188.0,0.27175714285714286,0.7142857142857143
2020-10-17,428.0,8.4,136.4,101.6,0.60682,1.0
2020-10-18,609.0,16.25,175.0,165.5,0.53705,1.0
2020-10-19,1419.6666666666667,150.77777777777777,701.4444444444445,903.7777777777778,0.4499,1.0
2020-10-20,407.7142857142857,15.857142857142858,139.71428571428572,543.2857142857143,0.47904285714285716,1.0
2020-10-21,583.2,11.8,84.4,146.4,0.52876,1.0
2020-10-22,453.6666666666667,16.166666666666668,107.16666666666667,90.5,0.15421666666666667,1.0
2020-10-23,492.0,11.0,81.0,75.0,0.2023,1.0
2020-10-25,282.0,12.0,167.0,101.75,0.46672500000000006,1.0
2020-10-26,1242.0,363.0,1333.0,1025.75,0.3556,1.0
2020-10-27,373.2,13.2,122.6,74.6,0.34408,1.0
2020-10-28,195.0,5.4,68.4,36.8,0.38226000000000004,1.0
2020-10-29,271.5,9.25,83.75,67.75,0.2043,1.0
2020-10-30,323.75,14.25,78.0,438.0,0.13595,0.5
2020-10-31,404.25,11.25,66.0,63.5,0.055875,1.0
2020-11-01,218.5,5.0,20.5,72.0,0.0,1.0
2020-11-02,94.33333333333333,2.0,18.11111111111111,25.0,0.22108888888888886,0.7777777777777778
2020-11-03,76.66666666666667,1.0666666666666667,13.0,10.266666666666667,0.16144,0.2
2020-11-04,16.757575757575758,0.30303030303030304,1.7272727272727273,10.303030303030303,0.3299484848484848,0.7575757575757576
2020-11-05,90.55813953488372,4.6976744186046515,19.093023255813954,121.18604651162791,0.16605813953488371,0.813953488372093
2020-11-06,114.05555555555556,16.944444444444443,25.666666666666668,26.666666666666668,0.40208888888888894,0.7777777777777778
2020-11-07,85.57142857142857,2.857142857142857,42.285714285714285,10.285714285714286,0.12750714285714285,0.5714285714285714
2020-11-08,66.07142857142857,5.0,0.21428571428571427,13.5,0.24629285714285715,0.7142857142857143
2020-11-09,55.61538461538461,1.2307692307692308,16.0,6.076923076923077,0.21031153846153844,0.6153846153846154
2020-11-10,252.10526315789474,32.1578947368421,81.15789473684211,217.47368421052633,0.22761052631578949,0.5789473684210527
2020-11-11,63.17391304347826,1.2608695652173914,7.739130434782608,10.217391304347826,-0.11191304347826087,0.30434782608695654
2020-11-12,114.0,7.833333333333333,53.125,119.41666666666667,0.07649583333333335,0.4166666666666667
2020-11-13,74.92105263157895,11.447368421052632,24.05263157894737,172.68421052631578,0.18434473684210528,0.5789473684210527
2020-11-14,95.27777777777777,1.8888888888888888,17.166666666666668,37.611111111111114,0.20730555555555555,0.5555555555555556
2020-11-15,65.29166666666667,1.5,6.208333333333333,32.375,0.0691375,0.3333333333333333
2020-11-16,72.02941176470588,1.7058823529411764,5.720588235294118,276.13235294117646,0.09235882352941177,0.4411764705882353
2020-11-17,54.614285714285714,1.0285714285714285,5.042857142857143,7.5285714285714285,0.18495142857142857,0.5714285714285714
2020-11-18,85.65384615384616,23.442307692307693,21.192307692307693,58.57692307692308,0.08925192307692308,0.34615384615384615
2020-11-19,52.61702127659574,1.3829787234042554,6.851063829787234,22.872340425531913,0.17321063829787234,0.6595744680851063
2020-11-20,87.0909090909091,5.75,61.31818181818182,26.15909090909091,0.2147159090909091,0.6818181818181818
2020-11-21,22.352941176470587,0.29411764705882354,3.1470588235294117,111.91176470588235,0.13011764705882353,0.35294117647058826
2020-11-22,171.0,2.5,13.0,30.0,0.196125,1.0
2020-11-23,57.86486486486486,1.7567567567567568,9.972972972972974,10.81081081081081,0.11542972972972973,0.8378378378378378
2020-11-24,247.42424242424244,4.575757575757576,13.848484848484848,22.90909090909091,0.31753939393939395,0.8787878787878788
2020-11-25,162.33333333333334,19.166666666666668,24.766666666666666,114.46666666666667,0.13912333333333335,0.6666666666666666
2020-11-26,115.24137931034483,3.103448275862069,10.724137931034482,17.03448275862069,0.2945551724137931,0.8620689655172413
2020-11-27,98.76744186046511,5.046511627906977,67.20930232558139,373.8837209302326,0.09759767441860465,0.4883720930232558
2020-11-28,71.76923076923077,2.8974358974358974,27.41025641025641,214.76923076923077,0.08483589743589744,0.3333333333333333
2020-11-29,12.045454545454545,0.36363636363636365,1.4090909090909092,3479.1363636363635,0.12290909090909091,0.6363636363636364
2020-11-30,116.92537313432835,11.402985074626866,21.52238805970149,81.07462686567165,0.14814925373134327,0.40298507462686567
2020-12-01,134.42372881355934,3.406779661016949,7.627118644067797,18.47457627118644,0.12490338983050847,0.3559322033898305
2020-12-02,64.88679245283019,1.8113207547169812,15.69811320754717,25.39622641509434,0.11902641509433963,0.4339622641509434
2020-12-03,71.97101449275362,1.9420289855072463,6.6231884057971016,20.463768115942027,0.1597695652173913,0.5942028985507246
2020-12-04,115.72340425531915,24.95744680851064,51.829787234042556,308.25531914893617,0.24516808510638297,0.7446808510638298
2020-12-05,41.2,1.3428571428571427,4.628571428571429,844.6285714285714,0.3580285714285714,0.8285714285714286
2020-12-06,65.7816091954023,1.7126436781609196,7.011494252873563,13.632183908045977,0.2362632183908046,0.6781609195402298
2020-12-07,40.22727272727273,1.4090909090909092,22.818181818181817,20.09090909090909,0.2426340909090909,0.7727272727272727
2020-12-08,72.31666666666666,2.466666666666667,10.066666666666666,13.1,0.21208166666666667,0.6666666666666666
2020-12-09,68.42222222222222,1.8666666666666667,13.088888888888889,21.066666666666666,0.29689333333333334,0.7777777777777778
2020-12-10,63.479166666666664,2.7916666666666665,14.958333333333334,20.3125,0.09766041666666668,0.4583333333333333
2020-12-11,257.96078431372547,63.8235294117647,298.3921568627451,218.76470588235293,0.13819607843137255,0.4117647058823529
2020-12-12,44.24324324324324,1.2432432432432432,6.378378378378378,55.351351351351354,0.19043513513513513,0.5135135135135135
2020-12-13,52.075471698113205,1.1886792452830188,5.377358490566038,11.924528301886792,0.14756792452830186,0.2830188679245283
2020-12-14,62.47222222222222,1.6111111111111112,5.180555555555555,93.97222222222223,0.18489999999999998,0.6944444444444444
2020-12-15,64.75,2.013157894736842,8.289473684210526,73.05263157894737,0.13711578947368422,0.5
2020-12-16,166.5076923076923,2.753846153846154,15.861538461538462,101.70769230769231,0.17016,0.6
2020-12-17,77.82089552238806,2.8208955223880596,34.59701492537314,207.22388059701493,0.1969716417910448,0.7313432835820896
2020-12-18,204.46428571428572,8.80952380952381,36.976190476190474,60.32142857142857,0.0707297619047619,0.42857142857142855
2020-12-19,153.05,3.525,26.6,79.175,0.2371175,0.7
2020-12-20,59.37837837837838,0.8108108108108109,11.85135135135135,55.770270270270274,0.10289324324324324,0.4864864864864865
2020-12-21,107.66666666666667,15.883333333333333,36.18333333333333,194.05,0.10281416666666666,0.38333333333333336
2020-12-22,158.87777777777777,33.91111111111111,73.12222222222222,237.83333333333334,0.13411777777777778,0.5555555555555556
2020-12-23,90.05747126436782,2.2758620689655173,38.88505747126437,161.3448275862069,0.11864252873563218,0.42528735632183906
2020-12-24,113.1734693877551,1.4285714285714286,7.683673469387755,147.6326530612245,0.20168775510204082,0.5714285714285714
2020-12-25,63.370370370370374,0.7037037037037037,5.481481481481482,13.018518518518519,0.2028851851851852,0.5555555555555556
2020-12-26,121.04651162790698,1.4186046511627908,16.906976744186046,19.88372093023256,0.16564186046511628,0.5813953488372093
2020-12-27,87.29807692307692,3.0865384615384617,9.932692307692308,37.57692307692308,0.1817701923076923,0.8076923076923077
2020-12-28,30.67763157894737,0.3618421052631579,2.763157894736842,5.855263157894737,0.015282894736842105,0.3157894736842105
2020-12-29,42.79746835443038,0.5949367088607594,14.79746835443038,13.468354430379748,0.09790253164556961,0.46835443037974683
2020-12-30,49.64,0.36,7.8,14.22,0.242666,0.6
2020-12-31,92.61764705882354,0.9705882352941176,11.0,56.0,0.34195294117647057,0.8235294117647058
2021-01-01,107.98214285714286,0.9107142857142857,10.160714285714286,89.14285714285714,0.1208517857142857,0.5
2021-01-02,98.1875,1.0625,13.916666666666666,101.91666666666667,0.24205,0.7916666666666666
2021-01-03,366.5,5.595238095238095,31.80952380952381,571.5952380952381,0.18813333333333335,0.5238095238095238
2021-01-04,80.03174603174604,1.0634920634920635,10.0,40.82539682539682,0.12517301587301588,0.5873015873015873
2021-01-05,65.85714285714286,0.7142857142857143,10.206349206349206,74.93650793650794,0.18466984126984126,0.49206349206349204
2021-01-06,145.1764705882353,3.0980392156862746,20.019607843137255,85.19607843137256,0.1536921568627451,0.6470588235294118
2021-01-07,198.8095238095238,4.0476190476190474,20.476190476190474,56.54761904761905,0.19819761904761907,0.7619047619047619
2021-01-08,82.06,16.12,33.48,605.38,0.22109600000000001,0.76
2021-01-09,140.1153846153846,1.3461538461538463,15.307692307692308,496.84615384615387,0.1016,0.46153846153846156
2021-01-10,121.93103448275862,1.1379310344827587,17.20689655172414,36.758620689655174,0.08626896551724138,0.6551724137931034
2021-01-11,84.13953488372093,0.7441860465116279,9.465116279069768,318.06976744186045,0.21463720930232558,0.6744186046511628
2021-01-12,113.04444444444445,2.6444444444444444,30.333333333333332,203.77777777777777,0.18797333333333333,0.6
2021-01-13,107.275,19.025,61.075,66.4,0.060507500000000006,0.7
2021-01-14,129.83018867924528,3.30188679245283,26.81132075471698,36.0188679245283,0.12264905660377358,0.5471698113207547
2021-01-15,139.66153846153847,9.6,77.35384615384615,100.84615384615384,0.12220923076923076,0.5076923076923077
2021-01-16,121.20833333333333,1.125,12.583333333333334,16.958333333333332,0.10905833333333333,0.5
2021-01-17,119.0,1.3181818181818181,17.40909090909091,17.045454545454547,0.16730454545454546,0.8181818181818182
2021-01-18,93.07272727272728,0.8363636363636363,12.672727272727272,1067.3454545454545,0.005359999999999996,0.38181818181818183
2021-01-19,219.36,2.86,27.1,65.18,0.258306,0.6
2021-01-20,109.42105263157895,1.0789473684210527,14.710526315789474,219.60526315789474,0.11423684210526314,0.5263157894736842
2021-01-21,264.1029411764706,5.411764705882353,8.919117647058824,1220.514705882353,-0.052336029411764705,0.04411764705882353
2021-01-22,526.3103448275862,182.20689655172413,189.72413793103448,207.86206896551724,0.16032758620689655,0.5862068965517241
2021-01-23,111.5909090909091,1.3636363636363635,13.045454545454545,31.59090909090909,0.05356818181818182,0.45454545454545453
2021-01-24,70.05263157894737,0.5789473684210527,13.631578947368421,13.263157894736842,0.034100000000000005,0.5789473684210527
2021-01-25,221.73076923076923,9.153846153846153,86.61538461538461,91.96153846153847,0.2515038461538462,0.8461538461538461
2021-01-26,100.28571428571429,2.857142857142857,12.214285714285714,321.2857142857143,0.39814285714285713,1.0
2021-01-27,374.1904761904762,16.047619047619047,65.04761904761905,319.8095238095238,0.16794761904761904,0.6190476190476191
2021-01-28,896.5084745762712,121.20338983050847,387.5593220338983,13129.06779661017,0.10343050847457627,0.559322033898305
2021-01-29,431.4193548387097,6.225806451612903,46.903225806451616,2854.2580645161293,0.13236935483870965,0.6451612903225806
2021-01-30,302.4583333333333,16.5,78.25,280.7083333333333,0.2853791666666667,0.6666666666666666
2021-01-31,119.96296296296296,0.9629629629629629,13.296296296296296,57.81481481481482,0.004618518518518516,0.3333333333333333
2021-02-01,87.375,1.55,13.4,182.775,0.09153249999999999,0.55
2021-02-02,190.3,2.1666666666666665,12.533333333333333,88.2,0.059976666666666664,0.4666666666666667
2021-02-03,338.5833333333333,4.916666666666667,48.5,52.75,0.17228333333333334,0.6666666666666666
2021-02-04,241.07407407407408,4.62962962962963,28.62962962962963,56.18518518518518,0.03823333333333334,0.5555555555555556
2021-02-05,213.9041095890411,8.73972602739726,40.84931506849315,247.1095890410959,-0.10971643835616438,0.1780821917808219
2021-02-06,122.72549019607843,0.8627450980392157,19.333333333333332,82.3529411764706,0.14091176470588238,0.5686274509803921
2021-02-07,79.65625,1.1875,41.53125,5.3125,0.15591875,0.4375
2021-02-08,270.9767441860465,7.8604651162790695,38.23255813953488,161.72093023255815,0.2512232558139535,0.8604651162790697
2021-02-09,357.03125,4.875,53.875,62.21875,0.301778125,0.6875
2021-02-10,190.55882352941177,2.764705882352941,37.029411764705884,99.55882352941177,0.22742941176470588,0.6470588235294118
